#{"t_start": 1642371885.697059, "env_id": null}
r,l,t 
0.743345,12,194.001328
0.929968,12,194.032602
0.501387,12,194.064757
0.6966,12,194.099451
0.765525,12,194.134629
0.790378,12,194.170515
0.876196,12,194.229294
0.763179,12,194.287577
0.922511,12,194.334977
0.655415,12,194.380274
0.879658,12,194.424919
0.585403,12,194.472705
0.672348,12,194.518491
0.545767,12,194.565469
0.452396,12,194.616188
0.884391,12,194.662807
0.850183,12,194.715101
0.825626,12,194.768157
0.449077,12,194.816589
0.549748,12,194.876435
0.779769,12,194.923874
0.921432,12,194.97132
0.829641,12,195.013073
0.37895,12,195.060487
0.613695,12,195.117939
0.766089,12,195.164256
0.895814,12,195.208
0.628166,12,195.240854
0.256148,12,195.285583
0.907002,12,195.322792
0.855654,12,195.360618
0.965464,12,195.405612
0.647113,12,195.453738
0.85667,12,195.499767
0.718234,12,195.548307
0.864582,12,195.592787
0.932018,12,195.644902
0.769299,12,197.898031
0.569216,12,197.936877
0.382056,12,197.976153
0.688374,12,198.012087
0.691984,12,198.050447
0.719233,12,198.085303
0.824461,12,198.11975
0.748669,12,198.155011
0.37722,12,198.186282
0.722692,12,198.216643
0.946625,12,198.249072
0.718049,12,198.282992
0.862333,12,198.312278
0.971751,12,198.345694
0.924712,12,198.387796
0.846075,12,198.42799
0.808274,12,198.459997
0.877468,12,198.489145
0.74722,12,198.517054
0.700148,12,198.547019
0.656943,12,198.574692
0.185211,12,198.600691
0.518384,12,198.626951
0.454585,12,198.655978
0.913451,12,198.680542
0.494086,12,198.707134
0.583608,12,198.741988
0.934343,12,198.768154
0.756838,12,198.792141
0.709117,12,198.816338
0.765613,12,198.839674
0.600537,12,198.863672
0.760137,12,198.887795
0.85139,12,198.927427
0.724031,12,198.971427
0.883679,12,199.003292
0.875738,12,199.025414
0.81304,12,199.049664
0.833902,12,199.0716
0.865746,12,199.094565
0.742743,12,199.116391
0.770161,12,199.139001
0.814313,12,199.161688
0.874513,12,199.184678
0.652448,12,199.206677
0.846801,12,199.229927
0.739921,12,199.252155
0.128801,12,199.277241
0.635654,12,199.299241
0.623463,12,199.321967
0.380338,12,199.34386
0.646507,12,199.367895
0.850141,12,199.389694
0.919717,12,199.417893
0.967626,12,199.440081
0.71503,12,199.464064
0.55446,12,199.486792
0.890157,12,199.51759
0.790575,12,199.548038
0.729142,12,199.574085
0.793701,12,199.597542
0.679278,12,199.632317
0.548649,12,199.655888
0.925268,12,199.686478
0.33573,12,199.719282
0.2982,12,199.741801
0.607728,12,199.763789
0.829864,12,199.789062
0.364561,12,199.817491
0.773855,12,199.841069
0.855281,12,199.862651
0.731104,12,199.893792
0.698113,12,199.919256
0.560826,12,199.942097
0.78842,12,199.965901
0.727898,12,199.986902
0.574611,12,200.011763
0.725867,12,200.033732
0.795764,12,200.068683
0.778217,12,200.100503
0.70633,12,200.124972
0.534114,12,200.156031
0.669814,12,200.180157
0.828899,12,200.217072
0.887404,12,200.24152
0.86427,12,200.26671
0.691612,12,200.291727
0.710871,12,200.314658
0.876842,12,200.348177
0.645277,12,200.386124
0.896614,12,200.410073
0.901804,12,200.432763
0.675634,12,200.453622
0.500495,12,200.47462
0.790761,12,200.497858
0.49256,12,200.527434
0.916233,12,200.548732
0.913236,12,200.575145
0.800322,12,200.599225
0.651159,12,200.624842
0.808164,12,200.658108
0.52967,12,200.681983
0.71597,12,200.704751
0.226774,12,200.728646
0.439033,12,200.769379
0.808103,12,200.803696
0.590358,12,200.826127
0.209298,12,200.863357
0.655174,12,200.885261
0.89302,12,200.905822
0.711832,12,200.926172
0.323442,12,200.948138
0.841565,12,200.969442
0.973914,12,200.993198
0.689425,12,201.016981
0.865461,12,201.038544
0.246373,12,201.061082
0.719174,12,201.083586
0.774488,12,201.111582
0.879357,12,201.143046
0.815833,12,201.168709
0.752606,12,201.195018
0.494756,12,201.226472
0.692854,12,201.254298
0.761759,12,201.275601
0.605266,12,201.295403
0.746636,12,201.319865
0.724234,12,201.341244
0.576267,12,201.366747
0.934084,12,201.388341
0.89665,12,201.410336
0.711635,12,201.433367
0.717499,12,201.456097
0.814576,12,201.48335
0.895635,12,201.50793
0.848016,12,201.531001
0.380591,12,201.557084
0.805259,12,201.584553
0.67563,12,201.608325
0.542972,12,201.632253
0.68959,12,201.666154
0.792801,12,201.690743
0.901123,12,201.714986
0.807267,12,201.737147
0.675229,12,201.773312
0.830001,12,201.808041
0.582508,12,201.832393
0.512083,12,201.854505
0.805573,12,201.877218
0.41272,12,201.905068
0.557664,12,201.928942
0.947992,12,201.952553
0.756207,12,201.985867
0.584375,12,202.008555
0.775331,12,202.04262
0.962383,12,202.072325
0.885377,12,202.096084
0.843716,12,202.119687
0.860008,12,202.141403
0.59047,12,202.167408
0.83494,12,202.191139
0.717694,12,202.214147
0.816804,12,202.239191
0.907105,12,202.261761
0.780914,12,202.292328
0.3881,12,202.318859
0.481647,12,202.342012
0.722178,12,202.36572
0.907842,12,202.399029
0.898054,12,202.42032
0.927273,12,203.934382
0.887948,12,203.968669
0.819546,12,204.005962
0.58163,12,204.043467
0.846494,12,204.081995
0.698707,12,204.119847
0.945001,12,204.156085
0.782194,12,204.200678
0.727682,12,204.243253
0.936165,12,204.27613
0.596968,12,204.307746
0.964157,12,204.335714
0.916453,12,204.371149
0.592325,12,204.398251
0.76831,12,204.424459
0.810495,12,204.450274
0.750289,12,204.476444
0.876339,12,204.504028
0.485059,12,204.53111
0.28207,12,204.560359
0.802797,12,204.593138
0.805111,12,204.619333
0.902424,12,204.645086
0.754892,12,204.672453
0.519641,12,204.705605
0.715325,12,204.742113
0.504353,12,204.768808
0.80444,12,204.791808
0.579918,12,204.81633
0.810319,12,204.839651
0.758607,12,204.870466
0.820149,12,204.904318
0.872155,12,204.928483
0.706946,12,204.95309
0.850505,12,204.980152
0.416679,12,205.007129
0.806703,12,205.031509
0.717513,12,205.065707
0.926942,12,205.091895
0.924198,12,205.121881
0.874983,12,205.154383
0.696057,12,205.195335
0.580668,12,205.22593
0.698033,12,205.25155
0.63261,12,205.295436
0.891961,12,205.333764
0.72893,12,205.364757
0.767586,12,205.388519
0.90544,12,205.423191
0.608707,12,205.444246
0.760684,12,205.464893
0.615389,12,205.484855
0.38761,12,205.50649
0.672332,12,205.530775
0.863111,12,205.551738
0.883001,12,205.574644
0.60738,12,205.5979
0.824565,12,205.620017
0.424226,12,205.642651
0.747332,12,205.665558
0.961677,12,205.695198
0.652967,12,205.723568
0.774986,12,205.747778
0.821423,12,205.785651
0.789585,12,205.807522
0.618545,12,205.829381
0.466938,12,205.854948
0.892781,12,205.876626
0.84153,12,205.90038
0.768418,12,205.92114
0.778135,12,205.94747
0.9267,12,205.970465
0.922189,12,205.994824
0.952513,12,206.017063
0.766149,12,206.043179
0.775276,12,206.066749
0.656329,12,206.091984
0.882158,12,206.119101
0.865592,12,206.147014
0.661517,12,206.174836
0.739838,12,206.198522
0.781648,12,206.229518
0.55347,12,206.256888
0.902269,12,206.282998
0.78533,12,206.305601
0.782505,12,206.329581
0.793988,12,206.353148
0.861551,12,206.37514
0.202411,12,206.397966
0.844709,12,206.431944
0.918538,12,206.466544
0.616879,12,206.506501
0.630142,12,206.53169
0.377933,12,206.553915
0.742521,12,206.582216
0.734311,12,206.6058
0.840589,12,206.633549
0.745643,12,206.661871
0.796313,12,206.689121
0.803105,12,206.712856
0.91777,12,206.738067
0.911044,12,206.762861
0.684016,12,206.786956
0.80257,12,206.811673
0.713519,12,206.837193
0.563382,12,206.861852
0.967969,12,206.887351
0.91013,12,206.913225
0.802844,12,206.937124
0.577739,12,206.963754
0.706417,12,206.988791
0.879314,12,207.026062
0.678878,12,207.064924
0.887474,12,207.09313
0.804779,12,207.129585
0.785764,12,207.152786
0.89856,12,207.187792
0.726293,12,207.214712
0.692904,12,207.236324
0.89173,12,207.262106
0.766477,12,207.293494
0.903117,12,207.33421
0.746583,12,207.358793
0.877687,12,207.38954
0.722391,12,207.420478
0.814119,12,207.451707
0.875448,12,207.475594
0.818496,12,207.496685
0.793463,12,207.525161
0.535767,12,207.547155
0.827912,12,207.57271
0.807696,12,207.596891
0.883221,12,207.620975
0.509206,12,207.649762
0.875833,12,207.674946
0.567836,12,207.712681
0.883376,12,207.73672
0.66227,12,207.759691
0.942688,12,207.782736
0.723116,12,207.803893
0.751625,12,207.830257
0.774734,12,207.855589
0.848504,12,207.877844
0.804168,12,207.899781
0.712744,12,207.922391
0.81865,12,207.945673
0.936404,12,207.966552
0.897871,12,207.992714
0.748149,12,208.01765
0.863457,12,208.042701
0.7247,12,208.070789
0.861515,12,208.103741
0.698435,12,208.130494
0.876319,12,208.154685
0.702093,12,208.177607
0.769633,12,208.201493
0.390279,12,208.224537
0.995889,12,208.250476
0.748757,12,208.280286
0.822931,12,208.302759
0.720993,12,208.326723
0.547577,12,208.350987
0.962375,12,208.373348
0.783469,12,208.40209
0.50839,12,208.429321
0.602398,12,208.45318
0.81783,12,208.477846
0.830721,12,208.504176
0.726177,12,208.53096
0.80718,12,208.559203
0.930768,12,208.591407
0.337033,12,210.2158
0.948873,12,210.251465
0.909844,12,210.293425
0.968622,12,210.330948
0.348535,12,210.367662
0.553783,12,210.40187
0.760535,12,210.438875
0.750671,12,210.482907
0.96722,12,210.523518
0.950318,12,210.555146
0.782633,12,210.587751
0.927295,12,210.615396
0.797576,12,210.648397
0.656432,12,210.682835
0.761607,12,210.720242
0.668417,12,210.750592
0.810355,12,210.777147
0.856015,12,210.80501
0.70105,12,210.832518
0.726223,12,210.85879
0.850859,12,210.886916
0.728939,12,210.916851
0.864385,12,210.944653
0.882448,12,210.972689
0.850798,12,211.008754
0.945945,12,211.03636
0.780812,12,211.062897
0.438971,12,211.095698
0.911159,12,211.120558
0.656588,12,211.149442
0.737148,12,211.177703
0.786739,12,211.20448
0.659834,12,211.228868
0.808808,12,211.258038
0.732896,12,211.289597
0.236631,12,211.329038
0.813974,12,211.358827
0.843152,12,211.393198
0.671472,12,211.420874
0.939132,12,211.446341
0.696476,12,211.468238
0.391359,12,211.490377
0.727341,12,211.517222
0.801373,12,211.542728
0.601117,12,211.572787
0.866655,12,211.59748
0.703595,12,211.621504
0.586634,12,211.651585
0.921975,12,211.677451
0.846088,12,211.707582
0.780384,12,211.732598
0.774883,12,211.758705
0.73699,12,211.792209
0.772988,12,211.816496
0.893682,12,211.840599
0.923407,12,211.865182
0.867244,12,211.888825
0.757248,12,211.921621
0.927845,12,211.94721
0.778193,12,211.971139
0.738463,12,211.995419
0.504375,12,212.019284
0.90614,12,212.042284
0.754941,12,212.066364
0.832553,12,212.094268
0.74633,12,212.123931
0.747984,12,212.148499
0.854,12,212.180877
0.834247,12,212.20484
0.769637,12,212.232428
0.779083,12,212.27067
0.776853,12,212.295053
0.739893,12,212.320756
0.649597,12,212.343754
0.85159,12,212.368524
0.63703,12,212.392339
0.980545,12,212.41742
0.735704,12,212.443392
0.791939,12,212.467902
0.917502,12,212.491817
0.947072,12,212.524064
0.77353,12,212.564322
0.855603,12,212.591331
0.914032,12,212.621122
0.95093,12,212.656012
0.676733,12,212.681005
0.510399,12,212.704764
0.91172,12,212.727205
0.714018,12,212.760988
0.920784,12,212.801479
0.946165,12,212.837503
0.886429,12,212.872529
0.699941,12,212.903269
0.830639,12,212.926646
0.512981,12,212.962482
0.675467,12,212.993867
0.876694,12,213.032251
0.823996,12,213.072991
0.653911,12,213.100061
0.943773,12,213.118801
0.712078,12,213.139768
0.762892,12,213.160356
0.974278,12,213.184969
0.977605,12,213.2096
0.889754,12,213.231898
0.922953,12,213.258383
0.797839,12,213.28636
0.878815,12,213.314189
0.893748,12,213.335232
0.887971,12,213.354888
0.620298,12,213.381148
0.904882,12,213.401082
0.815742,12,213.420426
0.506458,12,213.45108
0.763192,12,213.476383
0.914291,12,213.506577
0.73686,12,213.5426
0.697004,12,213.566476
0.950629,12,213.586479
0.639413,12,213.606404
0.871845,12,213.630873
0.542219,12,213.652915
0.49116,12,213.672685
0.582755,12,213.694069
0.493554,12,213.715391
0.869762,12,213.736044
0.724994,12,213.75695
0.684102,12,213.779534
0.616766,12,213.801157
0.86848,12,213.822377
0.818579,12,213.843417
0.834114,12,213.866437
0.918457,12,213.887806
0.745826,12,213.91068
0.781019,12,213.94659
0.924617,12,213.968638
0.896678,12,213.995632
0.817476,12,214.024886
0.929381,12,214.059009
0.7264,12,214.084099
0.898123,12,214.105812
0.900407,12,214.127775
0.970499,12,214.150177
0.765242,12,214.172451
0.892048,12,214.194404
0.82519,12,214.21976
0.837187,12,214.243792
0.70082,12,214.267149
0.759299,12,214.289714
0.794307,12,214.317611
0.890281,12,214.348627
0.809424,12,214.372221
0.223926,12,214.407393
0.570801,12,214.437762
0.972883,12,214.458572
0.946914,12,214.480904
0.855033,12,214.503889
0.78893,12,214.5277
0.701448,12,214.570298
0.905589,12,214.593661
0.799746,12,214.61895
0.881163,12,214.652845
0.844268,12,214.674909
0.772268,12,214.697922
0.887659,12,214.724747
0.673892,12,214.754068
0.822128,12,214.784262
0.958744,12,214.806514
0.621386,12,214.829938
0.666597,12,214.851537
0.77471,12,214.87475
0.891624,12,216.410766
0.813241,12,216.44896
0.769286,12,216.484918
0.81708,12,216.520441
0.899182,12,216.553305
0.886773,12,216.588103
0.856127,12,216.618585
0.923696,12,216.657081
0.809776,12,216.694656
0.612504,12,216.734645
0.975556,12,216.764585
0.933815,12,216.796076
0.869514,12,216.826486
0.774903,12,216.856232
0.755845,12,216.883512
0.949178,12,216.912587
0.93372,12,216.948057
0.702294,12,216.983361
0.782538,12,217.009225
0.943813,12,217.038344
0.621136,12,217.066763
0.72475,12,217.094076
0.843696,12,217.137742
0.806115,12,217.169591
0.926829,12,217.198584
0.49285,12,217.230804
0.687321,12,217.256087
0.84636,12,217.278476
0.604447,12,217.308051
0.872195,12,217.33822
0.930078,12,217.36423
0.727753,12,217.397538
0.50046,12,217.425127
0.486497,12,217.450684
0.852069,12,217.474446
0.892701,12,217.498539
0.92774,12,217.522462
0.814895,12,217.547977
0.8857,12,217.576165
0.713675,12,217.600655
0.810603,12,217.625264
0.680875,12,217.649133
0.897243,12,217.672941
0.854615,12,217.704223
0.74421,12,217.732879
0.660764,12,217.757619
0.901201,12,217.782234
0.844653,12,217.805829
0.875588,12,217.828434
0.909007,12,217.854261
0.818787,12,217.877515
0.846924,12,217.909266
0.791969,12,217.943485
0.863281,12,217.968481
0.668627,12,217.992474
0.840747,12,218.032268
0.472175,12,218.063108
0.911813,12,218.089328
0.908105,12,218.111951
0.701546,12,218.136916
0.609426,12,218.161984
0.690776,12,218.184766
0.857183,12,218.214945
0.683155,12,218.246772
0.883251,12,218.269771
0.468089,12,218.297428
0.799214,12,218.336646
0.899243,12,218.362174
0.851817,12,218.387174
0.771826,12,218.408591
0.959281,12,218.43065
0.860589,12,218.452941
0.883847,12,218.475152
0.875641,12,218.498973
0.609219,12,218.520408
0.845065,12,218.55166
0.826526,12,218.587805
0.894049,12,218.611917
0.873881,12,218.641932
0.490348,12,218.672599
0.641735,12,218.696937
0.815803,12,218.727717
0.87191,12,218.750326
0.981832,12,218.772755
0.892816,12,218.797347
0.777448,12,218.823663
0.311684,12,218.850755
0.654986,12,218.887378
0.784205,12,218.910525
0.887745,12,218.933945
0.615261,12,218.955813
0.433505,12,218.979704
0.823528,12,219.009117
0.963956,12,219.032028
0.910422,12,219.071492
0.897199,12,219.110066
0.887213,12,219.134914
0.892673,12,219.165272
0.930367,12,219.196223
0.902319,12,219.219086
0.759338,12,219.244725
0.852023,12,219.274386
0.872903,12,219.297918
0.769811,12,219.323971
0.923132,12,219.361306
0.914824,12,219.386427
